,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
8306,106.0,29.0,83.6,131.0,14.21,203.9,131.0,17.33,229.5,73.0,10.33,8.1,3.0,2.19,1.0
8307,172.0,0.0,203.9,109.0,34.66,234.0,123.0,19.89,175.42000000000002,98.0,7.23,17.8,4.0,4.81,4.0
8308,45.0,0.0,211.3,87.0,34.976,165.7,97.0,14.08,265.9,72.0,11.97,13.3,6.0,3.59,1.0
8309,100.0,0.0,185.61999999999998,112.0,24.594,225.7,102.8,19.18,255.3,95.0,11.49,12.0,5.2,3.24,4.0
8310,94.0,4.4,190.4,91.0,32.37,92.0,107.0,7.82,224.8,108.0,10.12,13.6,17.0,3.67,2.0
8311,128.0,0.0,147.7,94.0,25.11,283.3,83.0,22.125999999999998,188.3,124.0,7.848000000000001,6.9,5.0,1.86,2.0
8312,181.0,0.0,229.9,130.0,39.08,144.4,93.0,12.27,262.4,110.0,11.81,14.2,4.0,3.83,2.0
8313,127.0,0.0,102.8,128.0,17.48,143.7,95.0,12.21,191.4,97.0,8.562000000000001,10.0,5.0,2.7,1.0
8314,89.0,0.0,178.7,81.0,30.38,233.7,74.0,19.86,131.9,120.0,5.94,9.1,4.0,2.46,1.0
8315,149.0,18.0,148.5,91.0,25.25,114.5,106.0,9.73,178.3,98.0,8.02,6.5,4.0,2.2239999999999998,0.0
8316,103.0,29.0,150.6,105.6,27.9,219.1,96.0,18.62,220.3,108.0,9.91,12.3,9.0,3.32,0.0
8317,163.0,0.0,197.2,90.0,33.52,188.5,113.0,15.754,211.1,94.0,9.636,10.48,8.0,2.11,1.0
8318,52.0,6.6,124.9,131.0,21.23,300.5,118.0,25.54,192.5,106.0,8.66,7.24,4.0,3.13,2.2
8319,89.0,0.0,115.4,99.0,19.62,209.9,115.0,17.84,280.9,112.0,10.238000000000001,10.8,6.0,4.29,3.0
8320,122.0,0.0,140.0,101.0,23.8,196.4,92.4,17.236,120.1,133.0,5.4,9.7,4.0,2.62,4.0
8321,60.0,0.0,164.56,118.0,32.96,85.0,110.0,7.23,210.1,134.0,9.45,13.2,8.0,3.56,3.0
8322,62.0,0.0,221.28000000000003,105.0,34.26199999999999,265.5,101.4,21.695999999999998,180.5,72.0,8.12,11.5,2.0,3.11,4.0
8323,117.0,0.0,118.4,126.0,20.13,249.3,97.0,21.19,227.0,56.0,10.22,13.6,3.0,3.67,5.0
8324,159.0,0.0,169.8,114.0,28.87,197.7,105.0,16.8,193.7,82.0,8.72,9.919999999999998,4.0,3.13,1.0
8325,78.0,0.0,205.7,99.0,32.88,116.9,88.0,9.94,243.3,109.0,10.95,9.3,4.0,2.51,2.0
8326,96.0,0.0,106.6,128.0,18.12,284.8,87.0,24.21,178.9,92.0,8.05,14.9,4.6,4.02,1.0
8327,79.0,0.0,134.7,98.0,22.9,189.7,96.0,16.12,221.4,128.0,9.96,11.8,5.0,2.8000000000000003,2.0
8328,192.0,36.0,143.54000000000002,77.0,26.55,187.21999999999997,126.0,18.32,279.1,83.0,12.56,9.9,6.0,2.67,2.0
8329,68.0,0.0,231.1,76.2,39.29,153.4,55.0,13.04,191.3,123.0,8.61,9.6,4.0,2.59,3.0
8330,28.0,0.0,177.94,109.0,30.74,288.8,58.0,24.55,205.56,91.0,8.64,14.1,6.0,3.81,2.0
8331,184.0,0.0,213.8,105.0,36.35,159.6,84.0,13.57,139.2,105.0,7.05,5.0,10.0,1.35,2.0
8332,74.0,25.0,234.4,113.0,39.85,265.9,82.0,20.712,241.4,77.0,10.86,13.7,3.8,3.7,0.0
8333,128.0,25.0,265.1,110.0,39.754000000000005,197.4,99.0,16.78,244.7,91.0,11.01,10.080000000000002,4.2,2.7,1.0
8334,107.0,26.0,158.84,126.2,27.47,195.5,103.0,17.362000000000002,254.4,103.0,11.45,13.7,3.0,3.7,1.0
8335,137.0,0.0,243.4,114.0,35.804,121.2,110.0,10.3,162.6,104.0,7.32,12.2,5.0,3.29,0.0
8336,84.0,0.0,299.4,71.0,50.9,61.9,88.0,5.26,196.9,89.0,8.86,6.6,7.0,1.78,2.0
8337,75.0,0.0,166.7,113.0,28.34,148.3,122.0,12.61,186.9,121.0,8.41,10.1,3.0,2.73,3.0
8338,118.0,0.0,223.4,98.0,37.98,220.6,101.0,18.186,203.9,118.0,9.148,6.3,6.0,1.7,0.0
8339,121.0,24.0,218.2,88.0,37.09,348.5,108.0,22.45,212.6,118.0,9.57,7.5,7.0,2.03,3.0
8340,147.0,0.0,157.0,79.0,26.69,103.1,94.0,8.76,211.8,96.0,9.53,9.36,6.0,1.92,0.0
8341,117.0,0.0,184.5,95.8,31.37,351.6,80.0,29.89,215.8,90.0,9.71,8.7,4.0,2.35,1.0
8342,141.0,37.0,258.6,84.0,43.96,222.0,111.0,18.87,326.4,97.0,14.69,11.2,5.0,3.02,0.0
8343,65.0,0.0,129.1,137.0,21.95,228.5,83.0,19.312,208.8,111.0,9.4,12.7,6.0,3.43,4.0
8344,74.0,0.0,187.7,127.0,31.91,163.4,148.0,13.89,196.0,94.0,8.82,9.1,5.0,2.46,0.0
8345,168.0,0.0,128.8,96.0,21.585999999999995,104.9,71.0,8.92,141.1,128.0,6.35,11.2,2.0,3.02,1.0
8346,95.0,0.0,156.6,88.0,26.62,247.6,75.0,21.05,192.3,115.0,8.65,11.66,5.0,3.32,3.0
8347,62.0,0.0,136.35999999999999,70.0,20.52,307.2,76.0,22.503999999999998,203.0,99.0,9.687999999999999,13.1,6.0,3.54,4.0
8348,161.0,0.0,332.9,80.2,56.59,317.8,110.6,27.01,177.68,128.0,7.23,5.4,8.4,1.46,4.0
8349,85.0,27.0,196.4,139.0,33.39,280.9,90.0,23.88,89.3,75.0,4.02,13.8,4.6,3.73,1.0
8350,93.0,0.0,190.7,114.0,32.42,218.2,111.0,18.967999999999996,129.6,121.0,5.83,8.1,3.0,2.19,3.0
8351,76.0,19.8,189.7,87.8,32.25,212.8,84.0,17.887999999999998,165.7,108.0,7.46,10.0,5.0,2.7,1.0
8352,73.0,0.0,224.4,90.0,38.15,159.5,88.0,13.56,192.8,74.0,8.68,13.0,2.0,3.142,1.0
8353,147.0,0.0,155.1,117.0,26.37,239.7,93.0,20.37,208.8,133.0,9.4,10.6,4.0,2.86,0.0
8354,77.0,8.4,62.4,89.0,10.61,169.9,121.0,14.44,209.6,64.0,9.43,5.7,6.0,1.54,5.0
8355,130.0,0.0,169.95999999999998,112.0,31.11,135.94,99.0,6.2,181.8,78.0,8.18,9.5,19.0,2.57,0.0
8356,111.0,0.0,110.4,103.0,18.77,137.3,102.0,11.67,189.6,105.0,8.53,7.7,6.0,2.08,2.0
8357,132.0,0.0,81.1,86.0,13.79,245.2,72.0,20.57,237.0,115.0,10.67,10.3,2.0,2.78,0.0
8358,174.0,0.0,124.3,76.0,21.13,277.1,112.0,23.55,246.8,115.0,11.28,15.5,5.0,4.19,3.0
8359,57.0,39.0,224.21999999999997,115.0,36.21,191.1,112.0,16.24,182.7,115.0,8.22,9.5,3.0,2.57,0.0
8360,54.0,0.0,134.3,73.0,22.83,155.5,100.0,13.22,102.1,68.0,4.59,14.7,4.0,3.97,3.0
8361,20.0,0.0,190.0,109.0,32.3,258.2,84.0,21.95,181.5,102.0,8.17,6.3,6.0,1.7,0.0
8362,49.0,8.6,119.3,117.0,20.28,215.1,108.0,18.28,178.7,90.0,8.04,11.1,1.0,2.972,1.0
8363,142.0,0.0,84.8,95.0,14.42,136.7,63.0,11.62,250.5,148.0,11.27,14.2,6.0,3.83,2.0
8364,75.0,0.0,226.1,93.4,38.512,189.12000000000003,107.0,17.13,254.4,98.0,11.08,10.3,5.0,2.78,1.0
8365,172.0,0.0,212.0,121.0,36.04,31.2,115.0,7.984,293.3,78.0,13.2,12.6,10.0,3.4,3.0
8366,12.0,0.0,249.6,118.0,42.43,252.4,103.8,18.194,280.2,90.0,12.61,11.8,3.0,3.19,1.0
8367,57.0,25.0,176.8,94.0,30.06,195.0,75.0,16.58,213.5,116.0,9.61,8.3,3.4,2.24,0.0
8368,72.0,37.0,220.0,87.0,37.964,217.3,102.0,18.47,152.8,71.0,6.88,14.7,6.0,3.97,3.0
8369,36.0,30.0,146.3,128.4,24.87,162.5,80.0,13.81,129.3,109.0,5.82,14.5,6.0,3.92,0.0
8370,78.0,0.0,130.8,64.0,22.24,223.7,116.0,19.01,227.8,108.0,10.25,10.46,5.0,2.8240000000000003,1.0
8371,136.0,33.0,203.9,106.0,34.66,187.6,99.0,15.95,101.7,107.0,4.58,10.5,6.0,2.84,3.0
8372,149.0,0.0,140.4,94.0,23.87,271.8,92.0,23.1,188.3,108.0,8.538,11.1,9.0,3.0,1.0
8373,98.0,0.0,126.3,102.0,21.47,166.8,85.0,14.18,187.8,135.0,8.45,9.4,2.0,2.54,3.0
8374,135.0,41.0,173.1,85.0,29.43,203.9,107.0,17.33,162.96,78.0,7.331999999999999,14.6,15.0,3.94,0.0
8375,34.0,0.0,124.8,82.0,21.22,282.2,98.0,23.99,311.5,78.0,14.02,10.0,4.0,2.7,2.0
8376,160.0,0.0,85.8,77.0,14.59,165.3,110.0,14.05,178.5,92.0,8.03,9.2,4.0,2.48,3.0
8377,64.0,0.0,154.0,67.0,26.18,225.8,118.0,19.19,265.3,94.8,11.94,3.5,3.0,0.95,1.0
8378,59.0,28.0,120.9,97.0,20.55,213.0,92.0,18.863999999999997,163.1,116.0,7.34,8.5,5.0,2.3,2.0
8379,65.0,0.0,211.3,120.0,35.92,162.6,122.0,13.82,134.7,118.0,6.06,13.2,5.0,3.56,3.0
8380,142.0,0.0,187.0,133.0,31.79,134.6,74.0,12.303999999999998,242.2,127.0,10.9,7.4,5.0,2.0,2.0
8381,119.0,0.0,159.1,114.0,27.05,231.3,117.0,19.66,143.2,91.0,6.44,8.8,3.0,2.38,5.0
8382,97.0,24.0,133.2,135.0,22.64,217.2,58.0,18.46,70.6,79.0,3.18,11.0,3.0,2.97,1.0
8383,52.0,0.0,191.9,108.0,32.62,269.8,96.0,22.93,236.8,87.0,10.66,7.8,5.0,2.11,3.0
8384,60.0,0.0,220.6,76.0,37.5,211.1,115.0,17.94,249.0,129.0,11.21,6.8,3.0,1.84,1.0
8385,10.0,0.0,186.1,112.0,31.64,190.2,66.0,16.17,282.8,57.0,12.73,11.4,6.0,3.08,2.0
8386,96.0,0.0,160.2,117.0,27.23,267.5,67.0,22.74,228.5,68.0,10.28,9.3,5.0,2.51,2.0
8387,87.0,0.0,151.0,83.0,25.67,219.7,116.0,18.46,203.9,114.4,9.18,9.7,3.0,2.96,5.0
8388,81.0,0.0,175.5,67.0,29.84,249.3,85.0,21.19,270.2,98.0,12.16,10.2,3.0,2.75,1.0
8389,141.0,0.0,126.9,98.0,21.57,180.0,62.0,15.3,140.8,128.0,6.34,8.0,2.0,2.16,1.0
8390,121.0,30.0,191.62,129.0,33.73,75.3,77.0,6.4,181.2,90.6,8.15,5.8,3.0,1.57,3.0
8391,68.0,10.2,150.98000000000002,70.0,25.669999999999998,246.5,164.0,20.95,129.8,103.0,5.84,12.1,3.0,3.27,3.0
8392,125.0,0.0,229.3,103.0,38.98,177.4,126.0,15.08,189.3,95.0,7.481999999999999,12.0,8.0,3.24,1.0
8393,174.0,0.0,192.1,97.0,32.66,169.9,94.0,14.44,166.6,54.0,7.5,11.4,4.0,3.08,1.0
8394,116.0,34.0,268.6,83.0,45.66,178.2,142.0,15.15,166.3,106.0,7.48,11.6,3.0,3.13,2.0
8395,74.0,33.0,193.7,91.0,32.93,246.1,96.0,20.92,138.0,92.0,6.21,14.6,3.0,3.94,2.0
8396,149.0,28.0,180.7,92.0,30.72,187.8,64.0,15.96,265.5,53.0,11.95,12.6,3.0,3.4,3.0
8397,38.0,0.0,158.42,98.0,22.3,162.9,97.0,13.85,159.0,106.0,7.15,8.2,6.0,2.21,2.0
8398,40.0,41.0,148.1,74.0,25.18,169.5,88.0,14.41,214.1,102.0,9.63,6.2,3.8,1.67,2.0
8399,43.0,0.0,251.5,105.0,40.044,212.8,104.0,18.09,157.8,67.0,7.1,9.559999999999999,4.0,2.51,0.0
8400,113.0,0.0,117.61999999999998,93.0,21.28,206.4,119.0,17.112000000000002,129.3,139.0,5.82,8.3,8.0,2.24,0.0
8401,126.0,20.2,211.6,70.0,35.97,216.9,80.0,18.054000000000002,153.5,60.0,6.91,7.8,1.0,2.11,1.0
8402,150.0,0.0,178.9,101.0,30.368000000000002,169.1,110.0,14.37,148.6,100.0,6.69,13.8,3.0,3.73,4.0
8403,138.0,0.0,241.8,93.0,41.11,170.5,83.0,14.49,295.3,104.0,13.29,11.8,7.0,3.19,3.0
8404,162.0,46.0,224.9,97.0,38.23,209.56,84.0,16.0,254.6,61.0,11.46,10.999999999999998,2.0,3.27,0.0
8405,147.0,0.0,248.6,83.0,42.26,148.9,85.0,12.66,172.5,109.0,7.76,8.0,4.0,2.16,3.0
8406,90.0,0.0,203.4,146.0,34.58,226.7,117.0,18.966,152.4,105.0,6.86,7.3,4.0,1.97,1.0
8407,85.0,0.0,235.8,99.2,39.338,157.2,94.0,13.36,188.2,99.0,8.47,12.0,3.0,3.24,0.0
8408,50.0,0.0,157.1,90.0,26.71,223.3,72.0,18.98,181.4,111.0,8.16,6.1,2.0,1.65,1.0
8409,82.0,0.0,300.3,109.0,51.05,181.0,100.0,15.39,270.1,102.8,12.15,11.7,4.0,3.16,0.0
8410,144.0,0.0,61.6,117.0,17.94,77.1,85.0,6.55,173.0,99.0,7.79,8.2,7.0,2.21,4.0
8411,46.0,0.0,214.1,72.0,36.4,164.4,104.0,13.97,177.5,113.0,7.99,8.2,3.0,2.21,2.0
8412,70.0,0.0,170.2,98.0,28.93,155.2,102.0,13.19,228.6,76.0,10.29,15.0,2.0,4.05,1.0
8413,144.0,0.0,201.1,99.0,34.19,303.5,74.0,25.8,224.0,119.0,10.08,13.2,2.4,3.56,1.0
8414,116.0,0.0,215.4,104.0,36.62,200.72000000000003,79.0,15.978,278.5,109.0,12.53,12.6,5.0,3.4,3.0
8415,55.0,25.0,165.6,123.0,27.284,136.1,95.0,10.696,175.7,90.0,7.91,11.0,2.0,2.97,3.0
8416,70.0,24.0,249.5,101.0,39.892,259.7,98.0,21.516,222.7,68.0,10.02,9.8,4.0,2.65,1.0
8417,106.0,0.0,210.6,96.0,35.8,249.2,85.0,21.18,191.4,88.0,8.61,12.4,1.0,3.35,2.0
8418,128.0,21.8,179.3,104.0,30.48,225.9,91.6,19.2,323.0,78.0,14.54,8.6,6.2,2.32,0.0
8419,94.0,0.0,157.9,105.0,26.84,155.0,101.0,13.18,189.6,84.0,8.53,8.0,5.0,2.2039999999999997,4.0
8420,111.0,0.0,214.3,118.0,36.43,208.5,76.0,17.72,182.4,98.0,8.21,12.0,2.0,3.24,1.0
8421,74.0,35.0,154.1,104.0,26.2,123.4,80.2,10.49,202.1,76.4,9.09,10.9,9.0,2.73,2.0
8422,128.0,0.0,237.9,125.0,35.648,216.98000000000002,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0
8423,82.0,0.0,143.9,61.0,24.282,194.9,105.0,16.57,109.6,94.0,4.93,11.1,3.4,3.0,1.0
8424,155.0,0.0,204.2,100.0,34.58,190.9,104.0,16.23,196.0,119.0,8.82,8.9,4.0,2.4,0.0
8425,80.0,0.0,124.3,99.6,21.13,173.0,107.0,15.069999999999999,253.2,62.0,11.39,7.9,9.0,2.63,1.0
8426,78.0,0.0,252.9,93.0,42.99,178.4,112.0,15.16,263.9,105.0,11.77,9.5,6.0,2.57,3.0
8427,90.0,0.0,179.1,71.0,30.45,190.6,81.0,16.2,127.7,91.0,5.75,10.6,7.0,2.86,3.0
8428,104.0,0.0,278.4,102.2,47.33,81.0,113.0,6.89,163.2,137.0,7.34,9.8,5.0,2.65,1.0
8429,73.0,0.0,160.1,95.6,27.22,213.3,72.0,18.13,174.1,72.0,7.83,13.0,4.0,3.51,0.0
8430,99.0,0.0,198.2,91.8,33.69,207.3,76.0,18.464,190.9,113.0,8.59,8.7,3.0,2.35,4.0
8431,120.0,0.0,212.1,131.0,36.06,209.4,104.0,17.8,167.2,96.0,7.52,5.3,5.0,1.43,1.0
8432,77.0,0.0,251.8,94.0,42.81,205.7,126.0,17.48,275.2,109.0,12.38,9.8,7.0,2.65,2.0
8433,98.0,21.0,161.2,114.0,27.4,252.2,83.0,21.44,160.2,92.0,7.21,4.4,5.8,1.19,4.0
8434,108.0,0.0,168.7,137.0,30.31,189.0,76.0,16.07,129.1,102.0,5.81,14.6,5.0,3.94,0.0
8435,135.0,0.0,151.7,82.0,25.79,119.0,105.0,10.12,180.0,100.0,8.1,10.5,6.0,2.84,0.0
8436,95.0,0.0,144.94,99.0,24.235999999999997,183.6,106.0,15.61,245.3,100.6,11.04,12.6,9.0,3.38,1.0
8437,122.0,0.0,170.5,94.0,28.99,173.7,109.0,14.76,248.6,75.0,11.19,11.3,2.0,3.05,1.0
8438,95.0,0.0,223.9,65.0,40.48,187.2,98.0,15.91,190.0,115.0,9.220000000000002,11.8,4.0,3.19,4.0
8439,36.0,29.0,281.4,102.0,47.84,202.2,76.0,17.19,187.2,113.0,8.42,9.0,4.8,2.43,2.0
8440,93.0,21.0,117.9,131.0,20.04,164.5,115.0,13.98,217.0,86.0,9.76,9.8,3.0,2.65,1.0
8441,141.0,32.0,148.6,89.4,25.26,131.1,95.8,11.14,219.4,142.0,9.87,10.1,1.0,2.508,1.0
8442,157.0,0.0,229.8,90.0,39.07,147.9,121.0,13.632000000000001,241.4,108.0,10.86,9.6,7.0,2.59,3.0
8443,120.0,0.0,165.0,100.0,28.05,286.4,83.0,26.96,119.2,100.6,5.36,8.3,8.0,2.24,1.0
8444,103.0,0.0,185.0,117.0,31.45,223.3,94.0,18.98,222.8,91.0,10.028,12.6,2.0,3.4,2.0
8445,98.0,0.0,161.0,112.2,27.37,190.9,113.0,16.23,227.7,113.0,10.25,12.1,4.0,3.27,4.0
8446,125.0,0.0,126.7,108.0,21.54,206.0,90.0,15.544,247.8,114.0,11.15,13.3,7.0,3.59,1.0
8447,63.0,0.0,58.9,125.0,10.01,169.6,59.0,14.42,211.4,88.0,9.51,9.4,3.0,2.68,1.0
8448,36.0,22.0,196.8,86.4,33.275999999999996,254.9,122.0,21.67,138.3,126.0,6.22,20.0,6.0,5.4,0.0
8449,64.0,0.0,162.6,83.0,27.64,152.3,109.0,12.95,57.5,122.0,2.59,14.2,3.0,3.4799999999999995,1.0
8450,74.0,0.0,282.5,114.0,48.03,219.9,48.0,18.69,170.0,115.0,7.65,9.4,4.0,2.54,1.0
8451,112.0,29.8,113.7,117.0,19.33,157.5,82.0,13.26,177.6,118.0,7.99,10.0,3.0,2.7,2.0
8452,97.0,0.0,239.8,125.0,40.77,214.8,98.8,18.26,143.3,81.0,6.45,8.7,5.0,2.35,2.0
8453,46.0,0.0,210.2,92.0,35.73,214.44,105.4,18.003999999999998,200.1,116.0,9.0,13.1,6.0,3.54,1.0
8454,41.0,22.0,213.8,102.0,36.35,141.8,86.0,12.05,142.2,123.0,6.4,9.24,3.0,1.94,0.0
8455,121.0,0.0,190.7,103.0,32.42,183.5,117.0,16.358,220.8,116.0,9.94,8.180000000000001,4.0,2.65,3.0
8456,193.0,0.0,170.9,124.0,29.05,132.3,95.0,12.102,112.9,89.0,5.08,11.6,3.0,2.952,1.0
8457,130.0,0.0,154.2,119.0,26.21,110.2,98.0,9.37,227.4,117.0,10.23,9.28,5.0,2.48,2.0
8458,85.0,0.0,201.4,52.0,34.48800000000001,229.4,104.0,19.5,252.5,106.0,11.36,12.0,3.0,3.24,1.0
8459,162.0,0.0,70.7,108.0,12.02,157.5,82.6,13.39,154.8,82.0,6.97,8.879999999999999,3.0,2.46,4.0
8460,61.0,27.0,187.5,124.0,31.88,146.6,103.0,12.46,225.7,129.0,10.16,6.4,6.0,1.73,4.0
8461,92.0,0.0,91.7,90.0,15.59,193.7,123.0,16.46,172.92,86.0,7.88,9.2,4.0,2.48,2.0
8462,131.0,36.0,216.32,115.0,36.41,161.7,117.0,13.74,224.42,102.0,11.91,9.5,4.0,2.57,3.0
8463,90.0,0.0,145.5,92.0,24.74,217.7,114.0,18.5,146.9,123.0,6.61,10.9,2.0,2.94,3.0
8464,75.0,0.0,166.3,125.0,28.27,158.2,86.0,13.45,256.7,83.4,11.55,6.1,5.0,1.65,1.0
8465,78.0,0.0,231.0,115.0,39.27,238.71999999999997,140.0,20.29,261.4,120.0,11.76,9.5,3.0,2.57,1.0
8466,82.0,0.0,188.9,96.0,34.05,201.2,102.0,17.1,206.1,60.0,9.27,7.1,1.0,1.92,4.0
8467,163.0,0.0,197.0,109.0,33.49,202.6,128.0,17.22,206.4,80.0,9.29,9.1,10.0,2.46,1.0
8468,91.0,0.0,129.9,112.0,22.08,173.3,83.0,14.73,247.2,130.0,11.12,11.2,2.6,3.2039999999999997,3.0
8469,75.0,21.0,175.8,97.0,29.89,217.5,106.0,18.883999999999997,237.5,134.0,10.69,5.3,4.0,1.43,5.0
8470,91.0,6.0,173.06,106.0,34.53,210.1,113.0,17.86,195.6,129.0,8.8,12.0,3.0,3.24,3.0
8471,127.0,36.0,183.2,117.0,31.14,126.8,76.0,10.78,263.3,71.0,11.85,11.2,8.0,3.02,1.0
8472,113.0,23.0,192.2,101.0,34.85,152.0,60.0,12.92,158.6,59.0,7.14,10.2,3.6,2.7619999999999996,2.0
8473,110.0,0.0,148.5,115.0,25.25,276.4,84.0,23.49,193.6,112.0,8.71,12.4,3.0,3.35,1.0
8474,120.0,39.0,200.3,68.0,34.05,220.4,97.0,18.73,253.8,97.8,11.42,10.5,4.0,2.84,0.0
8475,157.0,28.0,192.6,107.0,32.74,195.5,74.0,16.62,109.7,139.0,4.94,6.8,5.0,1.84,3.0
8476,103.0,0.0,246.5,47.0,41.91,195.5,84.0,16.62,200.5,96.0,9.02,11.7,3.6,3.16,1.0
8477,117.0,0.0,167.1,97.2,28.41,177.5,87.0,15.09,249.4,132.0,9.614,14.1,7.0,3.81,2.0
8478,140.0,0.0,231.9,105.6,39.106,160.1,94.0,13.61,110.4,98.0,4.97,14.3,6.0,3.86,3.0
8479,127.0,0.0,161.85999999999999,91.0,24.94,203.5,78.0,16.98,203.4,110.0,9.15,13.7,6.4,3.7,1.0
8480,83.0,0.0,271.5,87.0,46.16,182.5,126.0,18.39,121.1,105.0,5.45,11.7,3.2,3.16,1.0
8481,121.0,0.0,181.5,121.0,30.86,218.4,98.0,18.56,161.6,103.0,7.27,8.5,5.0,2.3,1.0
8482,145.0,43.0,257.7,97.0,38.678,162.1,95.0,13.78,286.9,86.0,12.91,11.1,6.2,3.0,2.0
8483,113.0,5.8,193.8,99.0,32.95,221.4,125.0,18.82,172.3,67.0,7.75,10.6,6.0,2.86,1.0
8484,117.0,0.0,102.8,119.0,17.48,206.7,91.0,17.57,299.0,105.0,13.46,10.1,7.0,2.73,1.0
8485,65.0,0.0,187.9,116.0,31.94,157.6,108.6,14.324000000000002,227.3,86.0,10.23,7.5,6.0,2.03,1.0
8486,56.0,0.0,226.0,112.0,38.42,248.5,118.0,21.12,140.5,142.0,6.32,6.9,11.0,1.86,1.0
8487,96.0,0.0,260.4,115.0,44.27,164.06,46.0,12.41,269.5,87.0,12.13,11.5,4.0,3.11,5.0
8488,151.0,0.0,178.7,116.0,30.38,292.1,138.0,24.83,265.9,101.0,11.97,9.8,4.0,2.65,0.0
8489,83.0,0.0,337.4,120.0,57.36,227.4,116.0,19.33,153.9,114.0,6.93,15.8,7.0,4.27,0.0
8490,139.0,23.0,157.6,129.0,26.79,247.0,96.0,21.0,259.2,112.0,11.66,13.7,2.0,3.7,0.0
8491,6.0,0.0,184.76,117.0,31.21,256.7,72.0,21.82,178.6,79.0,8.04,10.2,2.0,2.75,1.0
8492,115.0,24.0,142.1,124.0,24.16,172.64000000000001,129.0,15.59,164.8,114.0,7.42,9.6,4.0,2.59,1.0
8493,87.0,0.0,136.3,97.0,23.17,172.2,108.0,14.64,137.5,101.0,6.19,7.1,5.0,1.92,0.0
8494,141.0,0.0,217.1,110.0,36.91,241.5,111.0,20.53,253.5,103.0,11.41,12.0,6.0,3.24,0.0
8495,141.0,36.0,187.5,99.0,31.88,246.76000000000005,108.8,20.52,229.5,105.0,10.33,10.5,4.4,2.84,3.0
8496,62.0,0.0,98.9,103.0,22.830000000000002,135.4,122.0,11.51,210.51999999999998,82.0,10.65,11.36,1.0,3.29,1.0
8497,146.0,0.0,206.3,151.0,35.07,148.6,89.0,12.63,167.2,91.0,7.52,6.1,3.0,1.65,1.0
8498,92.0,33.0,243.1,92.0,41.33,213.8,92.0,18.17,228.7,104.0,10.29,12.1,2.0,3.27,2.0
8499,185.0,31.0,189.8,126.0,32.27,163.3,133.0,13.88,264.8,126.0,11.92,7.5,3.0,2.03,1.0
8500,148.0,0.0,202.0,102.0,32.95,220.26,128.0,20.67,261.3,90.0,11.76,10.9,3.0,2.94,1.0
8501,94.0,38.0,170.1,124.0,28.92,193.3,116.0,15.988,105.9,73.0,4.77,12.8,4.0,3.46,1.0
8502,32.0,0.0,230.9,87.0,39.25,187.4,90.0,15.93,154.0,53.0,6.93,6.3,2.0,1.7,0.0
8503,68.0,0.0,237.1,108.0,40.31,223.5,105.0,19.0,97.4,79.0,4.38,12.0,2.0,3.56,1.0
8504,64.0,27.0,182.1,91.0,30.96,169.7,98.0,14.42,164.7,96.4,7.41,10.6,3.4,2.86,2.0
8505,25.0,0.0,119.3,82.6,20.28,211.5,101.0,17.98,268.9,86.0,12.1,10.5,4.0,2.84,3.0
8506,65.0,0.0,116.8,87.0,19.86,178.9,93.0,15.21,182.4,150.0,8.21,14.1,2.0,3.81,1.0
8507,179.0,0.0,219.2,92.0,37.26,149.4,125.0,12.7,244.7,104.0,11.01,6.1,5.0,1.65,0.0
8508,94.0,0.0,252.6,104.0,36.78,169.0,125.0,14.37,170.9,106.0,7.69,11.1,7.0,3.0,2.0
8509,62.0,0.0,147.1,91.0,25.01,190.4,107.0,16.18,195.2,115.0,8.78,12.2,3.0,3.29,0.0
8510,127.0,5.6,202.1,103.0,34.36,229.4,86.0,19.5,195.2,113.0,8.78,11.5,3.0,3.11,2.0
8511,116.0,0.0,173.5,93.0,29.5,194.1,76.0,16.5,208.0,112.0,9.36,16.2,10.0,4.37,3.0
8512,70.0,0.0,176.06,122.0,36.04600000000001,292.3,112.0,24.85,201.2,112.0,9.05,0.0,0.0,0.0,3.0
8513,94.0,23.0,205.16,125.0,33.51,214.5,136.0,17.918,235.32,103.0,12.7,9.5,5.0,2.57,4.0
8514,126.0,0.0,58.2,94.0,9.89,138.7,118.0,11.79,136.8,91.0,6.16,11.9,1.0,3.21,5.0
8515,67.0,21.6,115.6,111.0,19.65,237.7,94.0,20.2,169.9,103.0,7.65,10.56,12.0,2.67,2.0
8516,19.0,0.0,186.1,98.0,31.894,254.3,57.0,21.62,214.0,127.0,9.63,14.6,7.0,3.94,2.0
8517,170.0,0.0,259.9,68.0,44.18,245.0,122.0,19.773999999999997,134.4,121.0,6.05,8.4,3.0,2.27,3.0
8518,73.0,0.0,214.3,145.0,36.43,268.5,135.0,22.82,248.33999999999997,92.0,10.85,10.8,13.0,2.92,1.0
8519,106.0,0.0,158.7,74.0,26.98,64.3,139.0,9.591999999999999,198.5,103.0,7.279999999999999,10.2,4.0,2.75,1.0
8520,93.0,0.0,214.44,99.4,46.17,229.4,108.0,19.5,77.3,121.0,3.48,10.9,3.0,2.94,2.0
