account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,area_code,international_plan,voice_mail_plan,churn
121.0,44.0,116.0,85.0,19.72,150.1,120.0,13.392,246.8,98.0,11.11,12.0,2.0,3.24,1.0,NV,408.0,no,yes,no
137.0,0.0,155.5,81.0,26.44,133.1,93.2,11.31,253.1,77.6,11.308000000000002,9.1,2.0,2.46,1.0,WI,510.0,no,no,no
84.0,30.0,106.5,65.0,18.11,225.7,108.0,19.18,188.6,61.0,8.49,5.7,3.0,2.464,2.0,NH,408.0,no,yes,no
67.0,31.0,175.2,68.0,29.78,208.94,73.0,16.93,213.26,99.0,9.89,13.2,6.0,3.56,1.0,NE,510.0,no,yes,no
161.0,4.8,154.7,84.0,26.3,177.8,125.0,15.11,172.9,90.0,7.78,5.9,2.0,1.59,4.0,WI,408.0,no,no,yes
134.0,34.0,240.46,98.6,42.02,225.5,133.0,19.17,186.3,90.2,8.38,6.1,5.0,1.65,2.0,NJ,510.0,no,yes,yes
62.0,32.0,218.4,100.2,37.13,236.7,132.0,13.268,192.2,137.0,8.65,13.2,3.0,3.56,0.0,ME,415.0,yes,yes,yes
120.0,24.0,179.86,81.0,38.68,234.9,71.0,19.97,166.4,128.0,7.49,9.0,13.0,2.43,1.0,WY,415.0,no,yes,no
130.0,30.0,183.58,117.0,31.45,249.5,141.0,21.21,157.8,103.0,7.1,7.4,7.0,2.0,0.0,IN,408.0,no,yes,no
20.0,0.0,186.8,89.0,31.76,253.4,51.0,21.54,273.1,101.8,12.29,12.3,5.6,3.32,2.0,WI,408.0,no,no,no
68.0,0.0,158.8,119.0,27.0,203.82,105.0,18.0,198.1,101.0,8.91,10.3,3.0,2.78,1.0,VT,415.0,no,no,no
112.0,0.0,208.7,150.0,35.48,212.8,104.0,17.894,172.82,98.0,7.775999999999999,9.02,4.0,2.3,0.0,CA,415.0,no,no,no
77.0,0.0,185.9,95.0,31.6,212.0,98.0,18.02,282.3,81.0,12.7,11.3,4.0,3.05,3.0,IN,408.0,no,no,no
109.0,0.0,222.5,74.0,37.83,169.7,75.0,14.42,264.3,96.6,11.89,8.98,3.0,2.43,2.0,SC,415.0,no,no,no
108.0,0.0,201.1,93.0,34.19,170.7,86.0,14.51,237.4,113.0,10.68,11.6,3.0,3.13,3.0,IN,415.0,no,no,no
79.0,17.0,167.9,114.0,28.54,243.7,93.0,19.07,211.9,114.0,9.54,9.1,3.8,2.46,1.0,IA,415.0,no,yes,no
119.0,0.0,239.1,88.0,40.65,243.5,96.2,20.7,203.52000000000004,92.0,10.39,10.9,3.0,2.94,3.0,MD,408.0,no,no,yes
38.0,0.0,175.7,109.0,29.87,211.8,97.0,16.381999999999998,137.9,109.0,6.21,9.2,3.0,2.48,5.0,MN,510.0,no,no,yes
109.0,29.0,111.2,90.0,18.9,263.5,98.0,22.4,224.7,128.0,10.11,8.36,6.0,2.43,6.0,AR,415.0,no,yes,yes
78.0,8.2,87.7,74.0,14.91,214.8,58.0,18.26,201.3,147.0,9.06,11.02,6.0,2.92,1.0,MS,415.0,no,no,no
134.0,0.0,244.1,99.0,41.5,246.9,111.0,19.645999999999997,200.0,133.0,9.0,7.2,2.0,1.94,0.0,MN,415.0,no,no,no
47.0,27.0,165.0,89.0,28.05,127.3,118.0,12.152,284.4,95.0,12.8,7.7,4.0,2.08,2.0,WA,415.0,no,yes,no
59.0,27.0,152.9,110.0,21.66,103.3,99.0,8.78,164.2,73.0,7.343999999999999,9.1,3.0,2.46,0.0,MS,408.0,no,yes,no
151.0,0.0,194.8,106.0,30.6,292.7,103.0,24.88,224.6,82.0,10.11,8.86,3.0,1.49,0.0,ID,415.0,no,no,no
129.0,0.0,54.7,131.0,9.3,220.56000000000003,105.0,21.77,176.6,135.0,7.95,11.1,4.0,3.0,1.0,NC,415.0,no,no,no
107.0,27.0,283.4,104.0,48.18,224.1,152.0,17.881999999999998,241.3,63.0,10.86,14.4,7.0,3.89,2.0,VA,510.0,no,yes,no
137.0,0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,3.016,0.0,MT,408.0,yes,no,yes
76.0,0.0,123.46,142.0,15.39,211.7,80.4,18.183999999999997,194.9,76.0,8.77,9.3,2.0,2.51,1.0,MI,510.0,no,no,no
24.0,0.0,235.6,132.0,40.05,115.9,129.0,9.85,185.4,136.0,8.34,16.2,2.0,3.3520000000000003,0.0,HI,415.0,no,no,no
169.0,0.0,142.5,82.0,24.23,231.4,110.0,19.67,131.2,67.0,5.9,10.0,4.0,2.7,2.0,NC,408.0,no,no,no
30.0,0.0,54.0,68.0,19.184,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1.0,MN,408.0,no,no,no
70.0,0.0,214.8,87.0,36.52,131.0,114.0,11.14,216.9,104.0,9.76,9.4,3.0,2.54,3.0,WV,415.0,no,no,no
52.0,0.0,251.4,118.0,42.74,196.6,80.0,16.71,192.0,53.0,8.64,11.0,2.0,2.97,0.0,SD,510.0,yes,no,yes
3.0,0.0,139.0,99.0,23.63,250.7,108.0,21.31,286.2,90.6,12.88,9.68,4.2,1.65,4.0,HI,408.0,no,no,no
38.0,0.0,117.3,114.0,19.94,208.7,105.0,17.74,203.4,98.0,9.15,14.4,2.0,3.89,2.0,MS,415.0,no,no,no
104.0,0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,3.128,3.0,NY,415.0,no,no,no
27.0,0.0,82.6,105.0,14.04,204.0,99.0,17.34,224.2,111.4,9.948,9.1,4.0,2.46,1.0,LA,408.0,no,no,no
166.0,5.6,188.88,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,1.0,KS,415.0,yes,yes,no
13.0,0.0,220.4,110.8,37.47,211.2,79.0,17.95,259.3,112.0,11.67,13.6,8.0,3.67,2.0,MA,408.0,no,no,no
52.0,0.0,217.0,104.0,36.89,152.3,83.0,13.689999999999998,134.3,88.6,6.04,11.8,3.4,3.19,2.0,AK,408.0,no,no,no
114.0,25.0,133.95999999999998,77.0,21.93,290.0,110.0,24.65,177.1,110.0,7.97,11.6,5.0,2.818,1.0,SD,415.0,no,yes,no
156.0,0.0,150.5,106.0,25.59,152.9,112.0,13.0,215.9,86.0,9.664,3.5,3.0,0.95,1.0,CO,408.0,no,no,no
90.0,42.0,193.3,66.0,32.86,263.3,85.0,22.38,214.4,97.0,9.65,11.1,4.4,3.0,0.0,NH,415.0,no,yes,no
62.0,0.0,187.58,122.0,32.22,103.8,95.0,13.274,204.38,106.0,8.13,10.8,5.0,2.92,2.0,WV,415.0,no,no,no
82.0,33.0,137.8,98.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.38,6.0,3.072,2.0,AZ,415.0,no,yes,no
52.0,0.0,129.3,80.0,21.98,142.7,101.0,12.13,258.3,89.0,11.62,12.3,4.0,3.32,3.0,ME,510.0,no,no,no
146.0,0.0,115.6,77.0,19.65,213.6,113.8,19.43,218.4,72.0,9.83,10.06,6.0,2.89,1.0,NH,510.0,no,no,no
120.0,23.0,221.9,114.0,37.72,254.7,84.0,19.669999999999995,250.5,117.0,11.27,7.2,5.0,1.94,2.0,RI,415.0,no,yes,no
130.0,0.0,263.7,113.0,44.83,186.5,103.0,15.85,195.3,99.0,8.79,18.3,6.0,4.94,1.0,ID,415.0,no,no,yes
90.0,0.0,61.3,91.0,10.42,194.4,94.0,16.52,143.1,80.0,6.44,11.4,9.0,3.08,1.0,WI,408.0,no,no,no
147.0,0.0,183.8,113.0,31.25,164.7,99.8,14.0,111.0,87.0,5.0,10.1,4.0,2.73,1.0,NM,408.0,yes,no,no
159.0,0.0,167.4,68.0,29.630000000000003,143.8,74.0,12.22,186.77999999999997,111.0,6.3,10.3,3.0,2.78,0.0,WY,415.0,no,no,yes
74.0,27.0,154.1,122.0,26.2,195.3,150.0,16.6,276.7,86.0,12.45,13.2,2.0,3.56,4.0,IL,510.0,no,yes,no
130.0,0.0,252.0,101.0,34.7,170.2,105.0,13.938,209.2,64.0,9.41,5.7,5.0,1.54,0.0,TX,408.0,no,no,no
155.0,0.0,149.56,94.0,27.73,291.7,116.0,23.75,96.4,111.0,5.692,11.2,3.0,3.02,0.0,RI,408.0,yes,no,no
87.0,0.0,198.3,80.0,33.71,187.0,89.0,15.476000000000004,133.5,96.0,6.01,16.6,4.0,4.48,2.0,MI,415.0,no,no,no
81.0,0.0,324.7,48.0,55.2,236.4,83.0,17.252,187.6,78.0,8.44,13.1,5.0,3.54,0.0,OR,415.0,no,no,yes
99.0,0.0,128.3,99.2,21.81,215.3,120.0,18.3,143.7,140.0,6.47,14.3,9.0,3.86,2.0,VA,510.0,no,no,no
131.0,0.0,182.68,110.0,31.94,200.5,101.0,17.04,202.6,125.0,9.12,9.6,11.0,2.75,2.0,SD,510.0,no,no,no
89.0,0.0,129.2,71.0,21.96,214.1,68.0,18.2,214.9,100.0,9.67,10.3,4.0,2.78,5.0,AL,510.0,no,no,yes
123.0,0.0,125.5,110.2,22.144,128.9,96.0,10.96,251.9,129.0,11.330000000000002,6.06,6.0,1.7,4.0,MS,415.0,yes,no,yes
130.0,26.0,257.2,108.0,43.72,233.22000000000003,110.8,22.106,204.0,118.0,9.18,12.6,4.0,3.4,1.0,MS,510.0,no,yes,no
99.0,0.0,145.95999999999998,90.0,21.18,146.4,70.0,12.44,243.9,95.0,7.62,10.5,4.0,2.84,1.0,HI,415.0,no,no,no
36.0,0.0,175.1,144.0,29.77,216.9,69.0,18.44,243.7,103.4,10.97,9.9,3.0,2.67,1.0,WV,408.0,no,no,no
87.0,0.0,124.3,91.0,21.13,173.4,105.0,14.74,256.3,109.0,11.53,7.5,5.0,2.03,3.0,WV,415.0,no,no,no
139.0,0.0,271.6,130.0,46.17,169.92,124.4,13.26,136.3,108.0,6.13,11.6,9.0,3.13,2.0,WV,415.0,no,no,no
189.0,0.0,219.9,92.2,37.38,143.3,117.0,12.18,130.6,69.0,5.88,11.7,7.0,3.16,1.0,IN,510.0,no,no,no
96.0,33.0,183.3,115.0,31.16,197.2,87.0,17.176,177.4,84.0,7.99,10.4,9.6,2.81,3.0,NM,415.0,no,yes,no
112.0,0.0,101.1,94.0,17.19,214.4,67.0,18.22,179.5,112.0,8.08,10.3,5.0,2.514,2.0,DE,408.0,no,no,no
75.0,0.0,203.3,70.0,34.56,228.9,97.0,19.46,222.2,118.0,10.0,14.3,3.0,3.86,1.0,NC,408.0,no,no,no
178.0,14.0,175.4,88.0,29.82,190.0,65.0,16.15,138.7,94.0,6.24,10.5,3.0,2.84,2.0,NM,415.0,no,yes,no
112.0,0.0,266.0,97.0,45.22,182.5,94.0,18.24,306.2,100.0,13.78,14.2,2.0,3.83,2.0,SC,415.0,no,no,yes
108.0,41.0,171.6,110.0,31.85,136.1,78.0,11.57,183.4,103.0,8.25,10.8,7.0,2.92,0.0,NJ,415.0,no,yes,no
100.0,0.0,78.7,108.2,13.38,225.6,102.0,19.18,150.4,106.0,6.77,11.36,8.0,3.78,0.0,AZ,510.0,no,no,no
121.0,20.0,211.9,110.0,36.02,215.1,120.0,18.28,238.5,107.0,10.73,9.4,2.0,2.54,0.0,RI,510.0,no,yes,no
116.0,0.0,63.7,101.0,10.83,195.8,95.0,16.564,210.1,87.0,9.45,8.38,6.0,2.7,1.0,SD,415.0,no,no,no
161.0,0.0,173.4,100.0,29.48,213.7,74.0,18.16,168.2,69.0,6.37,11.5,4.0,3.11,1.0,NH,415.0,no,no,no
19.0,0.0,237.7,98.0,40.086,207.1,121.0,17.6,182.2,95.0,8.452,3.9,4.0,1.22,0.0,AL,415.0,yes,no,no
104.0,0.0,225.9,123.0,38.4,162.8,106.0,13.84,226.64,85.0,12.24,10.1,4.0,2.73,1.0,WV,415.0,no,no,no
119.0,32.0,173.0,101.0,29.41,209.4,93.0,17.8,231.1,91.0,10.4,12.2,4.0,3.29,0.0,ID,415.0,yes,yes,no
125.0,0.0,224.9,97.0,38.23,143.8,87.0,12.22,198.9,100.8,8.95,9.2,2.0,2.16,0.0,MD,415.0,no,no,no
156.0,0.0,207.52000000000004,122.0,40.41,181.5,91.0,16.008000000000003,185.7,151.0,8.139999999999999,7.7,4.0,2.08,1.0,IN,510.0,no,no,no
109.0,0.0,139.6,128.0,23.29,217.0,116.0,18.45,182.1,116.2,8.254,10.0,5.0,2.7,2.0,WY,415.0,no,no,no
95.0,0.0,142.5,109.0,24.23,176.1,107.0,15.68,189.6,88.0,8.53,8.2,3.4,2.21,2.0,NH,510.0,no,no,no
90.0,0.0,176.06,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.9599999999999995,1.0,MN,408.0,no,no,no
105.0,21.0,147.0,112.0,24.99,197.3,43.0,16.77,267.4,93.0,12.03,8.7,3.0,2.35,2.0,MA,415.0,no,yes,no
101.0,0.0,220.3,124.0,37.45,188.6,101.0,17.062,278.4,98.0,12.53,9.98,4.0,2.86,1.0,NH,510.0,no,no,no
95.0,0.0,149.2,96.0,25.36,260.7,116.0,22.16,201.0,120.0,9.05,8.1,2.0,2.19,1.0,MN,415.0,no,no,no
123.0,0.0,204.4,88.0,34.75,137.5,111.0,11.69,226.0,100.0,10.17,10.0,4.0,2.7,0.0,IA,415.0,no,no,no
160.0,0.0,216.8,96.2,36.86,207.3,117.0,18.01,228.6,117.0,10.29,5.6,2.0,1.51,1.0,NY,408.0,no,no,no
141.0,17.8,308.0,111.8,52.36,247.8,128.0,21.574,152.9,103.0,6.88,7.4,3.0,2.0,1.0,AL,510.0,no,yes,no
87.0,0.0,58.0,103.6,9.86,67.5,116.0,5.74,185.9,136.0,8.37,11.5,3.0,3.11,0.0,WV,415.0,no,no,no
81.0,0.0,173.2,80.0,29.44,236.2,94.0,19.312,240.2,84.0,10.81,11.8,6.0,3.19,2.0,NM,415.0,no,no,no
75.0,20.8,210.3,90.0,35.75,241.8,87.0,20.55,215.7,102.0,9.71,13.1,3.0,3.54,4.0,CA,415.0,no,yes,no
126.0,24.0,58.9,125.0,10.01,305.5,90.0,25.97,158.9,73.0,7.15,12.1,6.0,3.27,0.0,MA,408.0,no,yes,no
28.0,0.0,236.8,102.0,40.26,190.78,87.0,14.2,280.2,115.0,12.61,9.7,3.0,2.62,3.0,ME,415.0,no,no,no
153.0,0.0,228.9,102.0,38.91,160.7,136.0,13.66,203.1,109.0,9.14,12.5,2.0,3.38,0.0,FL,415.0,no,no,no
97.0,32.0,90.0,87.0,15.3,276.3,113.0,23.49,185.2,107.0,8.33,8.6,6.0,2.32,2.0,NH,408.0,no,yes,yes
115.0,0.0,146.7,128.0,24.94,159.28000000000003,74.0,9.03,168.66,104.0,8.9,11.1,4.4,3.0,2.0,IN,408.0,no,no,no
95.0,0.0,237.3,83.0,33.616,154.0,65.0,13.09,237.0,105.0,10.67,11.2,6.0,3.02,1.0,WI,408.0,no,no,no
17.0,0.0,162.8,120.8,27.68,229.6,91.0,19.52,332.7,94.0,14.97,13.6,3.0,3.67,0.0,MA,415.0,yes,no,yes
105.0,20.0,186.3,114.0,31.77,244.84,91.0,21.79,334.7,104.0,15.06,8.9,2.0,2.4,1.0,NH,415.0,no,yes,no
121.0,0.0,86.1,100.0,14.64,259.8,113.0,22.08,148.0,79.0,6.66,9.1,9.0,2.46,2.0,TX,415.0,no,no,no
125.0,0.0,212.3,90.8,36.09,215.4,127.0,18.31,186.8,73.0,7.624,11.3,2.0,3.05,2.0,NC,408.0,no,no,no
124.0,0.0,151.0,98.0,25.67,120.6,119.0,14.286,152.8,81.0,6.659999999999999,8.940000000000001,2.0,2.48,2.0,CT,415.0,no,no,no
35.0,0.0,166.28000000000003,67.0,26.96,130.4,96.0,10.562,229.8,119.6,10.34,6.9,5.0,1.86,2.0,NJ,408.0,no,no,no
134.0,0.0,296.0,93.0,50.32,226.4,117.0,19.24,246.8,98.0,11.11,12.3,10.0,3.32,0.0,WY,510.0,no,no,yes
123.0,32.0,212.3,77.0,36.09,251.5,78.0,19.788,208.7,85.0,9.39,12.14,2.0,1.78,3.0,LA,510.0,no,yes,no
124.0,0.0,234.4,61.0,39.85,179.3,107.4,14.762,285.5,117.0,12.85,10.4,5.2,2.81,3.0,NV,415.0,no,no,no
133.0,0.0,176.8,92.0,30.06,187.5,97.0,15.94,196.8,88.0,8.86,6.5,3.0,1.76,2.0,WV,510.0,no,no,no
185.0,19.0,157.3,123.0,26.74,257.7,104.4,21.02,190.4,107.0,8.57,9.88,6.0,2.59,0.0,AR,415.0,no,yes,no
1.0,26.0,146.6,68.0,24.92,172.8,67.0,14.758,173.8,113.0,7.82,10.0,2.0,2.7,1.0,SC,415.0,no,yes,no
107.0,0.0,260.5,108.0,44.29,102.4,110.0,16.259999999999998,129.7,148.0,5.84,9.8,5.0,2.65,1.0,KS,415.0,no,no,no
91.0,20.0,146.1,98.0,33.215999999999994,248.76,104.0,23.58,137.7,100.0,6.2,6.2,3.0,1.67,1.0,NY,415.0,no,yes,no
178.0,0.0,124.5,134.0,21.17,141.2,76.6,12.0,268.2,113.0,12.07,11.4,2.0,3.08,2.0,MI,408.0,yes,no,yes
123.0,0.0,209.4,49.0,35.6,237.4,117.0,19.014000000000003,212.0,98.0,10.76,9.8,11.0,2.65,1.0,MA,415.0,no,no,no
170.0,0.0,285.7,44.0,48.57,167.5,144.0,14.24,260.0,97.0,11.7,8.7,4.0,2.35,1.0,UT,415.0,no,no,yes
135.0,0.0,190.9,44.0,32.45,161.4,109.0,13.72,231.9,100.0,10.44,8.4,2.0,2.27,1.0,HI,415.0,no,no,no
85.0,0.0,144.4,88.0,24.55,264.6,105.0,22.49,185.4,99.4,8.34,9.9,3.0,2.67,1.0,PA,408.0,no,no,no
134.0,50.0,208.8,112.4,35.5,132.9,104.0,11.3,136.7,107.0,6.15,11.1,4.0,3.0,2.0,OR,415.0,no,yes,no
148.0,36.0,112.7,141.0,13.19,217.56,79.8,18.28,255.7,90.8,11.51,10.9,2.0,2.94,1.0,TN,415.0,no,yes,no
93.0,0.0,271.1,101.0,46.09,237.4,133.0,19.422,145.4,103.0,6.54,8.4,6.0,3.096,1.0,CT,415.0,no,no,yes
138.0,0.0,240.8,105.8,40.94,144.5,92.0,12.28,125.7,98.0,5.66,9.12,1.0,2.656,0.0,AZ,415.0,no,no,no
159.0,0.0,114.8,98.0,19.52,192.6,101.0,16.37,259.0,108.0,11.66,12.2,5.0,3.0700000000000003,0.0,OR,510.0,no,no,no
103.0,34.0,138.8,80.0,23.6,142.0,108.0,12.07,183.8,77.0,8.27,11.8,7.0,3.19,1.0,DE,415.0,no,yes,no
150.0,27.0,209.8,112.0,35.67,155.0,80.0,13.18,251.5,111.0,11.32,8.959999999999999,6.0,2.42,0.0,MA,408.0,no,yes,no
37.0,3.2,150.7,91.8,22.93,248.4,130.0,20.47,236.2,113.0,10.63,14.7,2.0,3.97,3.0,CT,408.0,no,no,no
33.0,0.0,164.0,99.0,27.88,153.1,102.0,13.01,123.8,104.0,5.57,6.4,4.0,1.73,0.0,AR,415.0,yes,no,no
55.0,8.6,245.5,130.0,41.74,192.7,74.8,16.38,141.7,83.0,6.38,9.1,4.0,2.502,1.0,SD,415.0,no,no,no
134.0,32.0,80.3,94.0,13.65,199.9,124.0,16.99,170.8,117.0,7.69,16.6,3.0,4.48,0.0,CT,408.0,no,yes,no
107.0,0.0,90.7,90.0,15.42,207.5,109.0,17.64,169.4,96.0,7.62,5.6,5.0,1.51,2.0,CT,408.0,no,no,no
80.0,36.0,190.3,105.6,32.35,256.6,93.8,21.81,214.9,145.0,9.67,3.8,4.0,1.03,1.0,MA,408.0,no,yes,no
78.0,0.0,108.6,108.0,18.46,209.9,102.6,17.84,222.6,117.0,10.02,7.9,5.0,2.13,1.0,MS,408.0,no,no,yes
85.0,17.0,89.8,88.0,15.27,233.2,75.0,19.82,165.7,116.0,7.754,9.3,7.0,2.51,4.0,MT,408.0,no,yes,yes
61.0,15.0,252.4,108.0,42.91,187.8,69.0,15.96,259.6,137.0,11.68,10.0,4.6,2.7,2.0,AK,415.0,no,yes,no
97.0,32.0,183.4,101.2,31.18,269.1,120.0,22.87,203.5,38.0,9.16,6.7,4.0,1.81,5.0,DE,415.0,no,yes,no
136.0,0.0,183.4,103.0,31.18,141.9,109.6,12.06,200.4,122.0,9.02,10.4,9.0,2.81,2.0,OH,408.0,yes,no,no
135.0,0.0,155.2,100.0,26.38,135.9,84.0,11.55,184.6,82.0,8.31,3.8,9.0,1.962,3.0,MN,408.0,no,no,no
87.0,7.6,165.8,122.0,28.19,186.9,89.0,15.89,249.7,78.0,11.24,0.0,2.0,0.0,1.0,CA,415.0,no,yes,no
165.0,0.0,209.4,93.8,29.7,273.8,89.0,23.27,150.2,88.0,6.76,12.8,1.0,3.46,0.0,OH,510.0,no,no,no
148.0,0.0,279.3,104.0,47.48,201.6,92.6,17.296,280.8,99.0,12.64,7.9,2.0,2.13,2.0,NV,415.0,no,no,yes
99.0,0.0,174.1,102.0,29.6,99.1,118.0,8.42,211.6,126.0,9.52,7.7,2.0,2.08,2.0,SC,415.0,no,no,no
123.0,0.0,175.7,78.0,29.87,184.6,96.0,15.69,156.9,92.0,7.06,9.1,2.0,2.46,2.0,WV,415.0,no,no,no
127.0,0.0,232.32,87.0,43.61,222.1,101.0,18.88,156.7,122.0,7.037999999999999,13.0,3.2,3.51,1.0,NM,415.0,yes,no,no
151.0,0.0,170.2,89.0,28.93,187.5,83.0,15.94,119.5,100.0,5.38,4.3,3.0,1.16,0.0,WY,415.0,no,no,no
185.0,0.0,140.8,92.0,23.73,212.7,115.0,21.27,158.1,79.0,7.11,10.8,5.2,2.92,1.0,CA,408.0,no,no,no
65.0,34.0,208.8,119.0,26.154000000000003,142.1,106.0,12.08,214.6,87.0,9.816,8.98,4.0,3.38,4.0,KS,415.0,no,yes,no
58.0,4.4,199.2,126.0,35.72,248.9,96.2,20.192,158.6,88.0,7.14,14.4,2.0,3.89,4.0,WY,510.0,no,no,no
104.0,0.0,137.94,87.0,19.31,158.6,98.0,14.698,187.7,87.0,8.45,10.5,6.0,2.84,2.0,OK,415.0,no,no,no
44.0,0.0,202.6,89.0,34.44,163.0,96.0,13.86,268.1,151.0,12.06,11.36,3.0,2.24,0.0,UT,415.0,no,no,no
58.0,0.0,174.4,112.0,29.65,265.8,122.0,22.59,182.4,87.0,8.21,0.0,0.0,0.0,4.0,MA,408.0,no,no,no
108.0,0.0,210.6,117.0,35.8,164.2,103.0,13.96,201.4,68.0,9.06,9.4,3.8,2.54,0.0,UT,415.0,no,no,no
132.0,0.0,121.5,88.0,20.66,253.0,124.0,21.51,195.7,120.0,8.81,10.7,4.0,2.89,1.0,MN,510.0,no,no,no
80.0,0.0,127.8,67.0,21.73,181.6,112.0,15.44,197.3,63.0,8.88,15.9,2.0,4.29,2.0,NE,415.0,no,no,no
162.0,0.0,147.38000000000002,98.0,22.98,242.0,107.0,20.57,246.9,96.0,11.11,10.2,2.0,2.75,2.0,OH,415.0,no,no,no
110.0,0.0,99.4,62.0,16.9,275.0,86.0,23.38,212.1,94.0,9.54,16.7,3.0,4.51,2.0,KY,510.0,no,no,no
96.0,0.0,205.16,105.0,47.07,246.9,94.0,20.99,254.4,107.0,11.45,10.3,3.0,2.78,1.0,WA,415.0,no,no,yes
168.0,0.0,163.4,134.0,27.78,240.1,87.0,19.898000000000003,164.0,147.0,7.38,11.6,2.0,3.13,2.0,NY,408.0,no,no,yes
72.0,0.0,287.4,116.0,48.86,235.3,126.0,20.474,292.1,114.0,13.14,5.0,3.0,1.35,4.0,IN,510.0,no,no,yes
125.0,23.0,120.5,104.0,20.49,227.8,115.0,19.36,158.5,100.0,7.13,8.84,4.6,2.75,1.0,CO,408.0,no,yes,no
170.0,0.0,184.1,106.0,31.3,204.9,70.0,17.42,224.3,106.2,9.082,9.8,3.0,2.65,2.0,DC,510.0,no,no,no
71.0,0.0,185.0,84.0,31.702,232.5,129.0,19.76,191.1,82.0,8.6,14.9,4.0,4.02,3.0,AK,510.0,no,no,no
124.0,0.0,160.9,115.8,27.35,144.2,152.0,18.02,120.4,97.0,5.42,12.9,12.0,3.48,1.0,SC,415.0,no,no,no
68.0,0.0,207.6,68.0,35.29,251.6,123.0,21.39,212.12,100.0,8.62,10.9,6.0,2.94,2.0,KS,415.0,no,no,no
97.0,0.0,209.2,98.8,35.56,0.0,0.0,0.0,175.4,94.0,7.89,11.8,6.0,3.19,1.0,UT,415.0,no,no,no
98.0,0.0,158.4,71.0,26.93,306.6,69.4,26.06,144.2,93.0,6.49,2.1,4.0,1.6920000000000002,1.0,IL,510.0,yes,no,no
24.0,0.0,149.0,73.0,25.33,131.0,81.0,11.028,238.6,69.0,10.74,8.6,3.0,2.0439999999999996,2.0,DC,408.0,no,no,yes
136.0,0.0,204.5,63.0,34.77,208.8,95.0,17.75,224.0,119.0,10.08,9.8,2.0,2.65,0.0,DC,510.0,no,no,no
44.0,0.0,238.92,86.0,49.1,175.9,87.0,14.95,215.4,106.0,9.69,9.5,2.0,2.57,0.0,OK,408.0,no,no,yes
96.0,40.0,108.6,90.0,18.46,206.4,154.0,17.564,153.06,118.0,5.68,13.4,4.0,3.62,0.0,KY,415.0,no,yes,no
31.0,12.2,97.5,129.0,16.58,260.4,84.4,22.13,88.7,93.0,3.99,7.0,5.0,1.89,1.0,NE,415.0,no,no,no
72.0,0.0,155.74,102.0,28.31,261.0,103.0,22.19,262.7,85.0,11.82,13.3,3.6,3.59,0.0,AL,415.0,no,no,no
24.0,0.0,156.2,104.0,26.55,90.0,96.2,7.65,205.1,111.2,9.23,7.3,5.0,1.97,1.0,HI,415.0,no,no,no
112.0,31.0,225.2,97.2,38.28,256.8,117.0,21.83,249.7,87.0,11.24,11.5,1.0,3.11,4.0,SC,415.0,no,yes,no
117.0,0.0,287.4,118.0,48.86,259.6,84.0,22.544,153.2,86.0,6.89,11.54,3.0,2.7,1.0,GA,415.0,yes,no,yes
137.0,19.0,175.3,96.0,30.188,241.3,146.0,20.51,211.4,109.0,9.51,7.8,2.0,2.11,0.0,KS,415.0,no,yes,no
136.0,0.0,102.1,75.0,17.36,205.96,97.0,17.509999999999998,73.7,92.0,3.32,9.8,5.0,2.65,0.0,PA,408.0,no,no,no
95.0,0.0,157.9,103.0,26.84,259.6,90.0,20.51,230.0,117.0,10.35,14.0,2.0,3.78,0.0,UT,415.0,no,no,no
82.0,19.0,146.5,73.0,24.91,225.38,65.0,20.94,199.0,105.6,8.96,4.1,4.0,1.11,1.0,OR,415.0,no,yes,no
145.0,0.0,245.8,116.0,41.79,286.7,91.0,24.37,240.7,96.2,10.83,8.34,13.0,2.43,1.0,ND,415.0,no,no,yes
56.0,0.0,177.7,114.0,30.21,215.6,110.0,18.33,236.7,67.0,10.65,10.5,5.0,2.84,1.0,KY,415.0,yes,no,no
155.0,12.6,250.8,146.0,42.64,152.5,105.8,12.96,148.1,104.0,6.66,10.0,5.0,2.7,2.0,MN,408.0,yes,no,no
133.0,0.0,117.8,100.0,20.03,199.2,105.0,16.93,244.1,119.0,10.98,11.8,4.0,3.19,0.0,OH,408.0,no,no,yes
53.0,0.0,119.7,113.0,20.35,189.7,84.0,14.988,256.2,108.0,11.53,12.9,7.0,3.48,2.0,TX,415.0,no,no,no
123.0,0.0,242.2,87.0,41.17,226.1,101.0,19.22,268.6,121.0,12.09,8.2,3.0,2.21,5.0,WY,415.0,no,no,yes
136.0,0.0,183.0,83.0,27.78,249.3,119.0,21.19,249.7,90.0,11.24,9.8,4.4,2.65,7.0,GA,415.0,no,no,no
