,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,area_code,international_plan,voice_mail_plan,churn
7652,111.0,0.0,181.8,117.4,30.91,158.1,104.6,13.44,266.2,123.0,11.98,9.7,5.0,2.62,0.0,NY,415.0,no,no,no
7653,155.0,30.0,61.6,103.0,10.47,255.1,110.0,21.68,225.9,96.0,10.17,12.4,5.0,3.35,1.0,OK,408.0,no,yes,no
7654,66.0,0.0,207.7,85.0,35.31,196.7,112.0,16.72,261.7,83.0,11.78,6.8,3.0,1.84,1.0,ME,510.0,no,no,no
7655,64.0,0.0,219.2,73.0,37.26,167.0,65.0,14.2,161.4,119.0,7.26,10.0,5.0,2.7,1.0,NE,510.0,no,no,no
7656,69.0,0.0,234.52000000000004,122.0,38.59,258.7,111.0,21.99,169.7,87.0,7.64,9.02,1.0,2.4,2.0,OH,415.0,no,no,no
7657,116.0,0.0,245.9,73.0,41.8,240.1,87.0,20.41,158.7,89.0,7.14,8.9,5.0,2.4,3.0,CT,415.0,no,no,no
7658,101.0,0.0,257.3,84.0,43.74,184.8,115.0,15.71,108.9,109.0,4.9,13.5,7.0,3.086,0.0,DC,415.0,no,no,no
7659,15.0,0.0,121.1,130.0,20.59,193.24,86.0,18.36,235.1,33.0,10.58,16.1,5.0,4.35,2.0,OK,415.0,no,no,no
7660,88.0,0.0,301.5,136.0,51.26,257.7,72.0,21.9,165.42000000000002,103.4,5.98,13.4,2.0,3.62,4.0,NJ,415.0,no,no,yes
7661,197.0,0.0,233.9,104.2,39.76,218.9,111.0,18.61,182.9,109.0,8.23,9.5,3.0,2.57,0.0,IA,415.0,no,no,no
7662,50.0,0.0,99.6,108.0,16.93,308.7,102.0,26.24,161.2,62.0,7.94,13.7,6.0,3.7,2.0,VA,415.0,yes,no,yes
7663,172.0,0.0,169.8,123.0,28.87,183.1,94.0,15.56,395.0,82.8,17.77,12.7,7.0,3.43,2.0,VA,510.0,no,no,no
7664,188.0,26.0,198.8,102.0,34.656,166.6,67.0,14.16,198.5,118.0,8.93,14.4,3.0,3.89,1.0,NM,415.0,yes,yes,yes
7665,85.0,0.0,116.2,100.8,19.75,229.7,127.0,19.52,204.2,109.0,9.19,10.1,3.0,2.73,3.0,FL,408.0,yes,no,no
7666,103.0,0.0,255.9,128.0,43.5,140.9,92.0,11.98,308.9,130.0,13.9,12.1,2.0,3.27,1.0,RI,510.0,yes,no,yes
7667,136.0,27.0,187.7,84.0,31.91,221.0,147.0,18.79,145.7,110.0,6.56,10.0,4.0,2.47,3.0,NJ,408.0,no,yes,no
7668,155.0,21.0,195.9,91.0,33.3,213.9,84.0,18.18,183.7,111.0,3.97,8.6,4.0,2.32,0.0,NE,408.0,no,yes,no
7669,145.0,0.0,129.4,97.0,22.0,185.4,101.0,15.76,204.7,106.0,9.21,1.1,2.0,0.3,2.0,WV,415.0,no,no,no
7670,116.0,12.0,221.0,108.0,37.57,151.0,118.0,12.84,179.0,80.0,8.06,9.0,6.0,2.43,2.0,WY,510.0,no,yes,no
7671,152.0,0.0,140.5,92.0,23.89,186.8,96.0,17.816,227.0,89.0,10.22,9.5,5.0,2.57,2.0,SC,408.0,no,no,no
7672,65.0,0.0,277.9,117.0,47.24,155.8,112.0,13.24,256.9,71.0,11.56,9.2,10.0,2.48,0.0,MS,415.0,yes,no,yes
7673,180.0,0.0,224.9,100.6,38.23,202.44,101.0,21.25,216.1,73.0,9.72,6.7,5.0,1.81,3.0,ND,415.0,no,no,yes
7674,67.0,0.0,157.92000000000002,117.0,18.55,217.4,124.0,18.48,188.4,141.0,8.48,12.8,6.0,3.46,0.0,IL,415.0,no,no,no
7675,60.0,0.0,207.8,109.0,35.33,123.5,112.0,10.5,291.6,115.0,13.12,8.88,9.0,1.54,0.0,OR,415.0,no,no,no
7676,138.0,4.4,205.9,96.0,35.0,257.1,94.0,21.85,209.0,63.0,9.4,12.1,8.0,3.27,0.0,UT,510.0,no,no,no
7677,44.0,0.0,245.84,139.0,52.46,150.8,112.6,12.82,198.7,66.0,8.94,9.28,3.0,1.97,4.0,IA,415.0,no,no,yes
7678,25.0,0.0,242.6,69.0,41.24,209.0,117.0,17.77,219.7,82.0,9.89,14.4,6.0,3.89,2.0,ME,510.0,no,no,no
7679,145.0,0.0,229.6,82.0,39.03,138.1,103.0,12.05,250.8,109.0,11.29,3.3,3.0,0.89,1.0,WY,408.0,no,no,no
7680,122.0,28.0,166.0,62.0,28.22,233.9,88.0,20.228,170.1,84.0,7.65,7.7,4.2,2.08,2.0,WI,510.0,no,yes,no
7681,121.0,0.0,144.8,103.4,24.62,200.6,82.0,17.05,208.8,81.0,9.4,13.3,9.0,3.59,0.0,SC,415.0,no,no,yes
7682,55.0,8.6,106.1,77.0,18.04,123.5,100.0,10.5,96.4,92.0,4.34,12.9,3.0,3.48,0.0,DC,510.0,yes,no,no
7683,77.0,0.0,221.8,84.0,37.71,166.0,125.0,14.11,210.2,72.0,9.46,13.2,4.0,3.56,1.0,CT,415.0,no,no,no
7684,12.0,0.0,204.6,98.0,34.78,212.5,90.0,18.06,182.1,95.0,8.19,9.8,4.4,2.65,2.0,OR,415.0,no,no,no
7685,64.0,0.0,213.5,93.0,36.3,166.6,114.0,14.16,122.0,78.0,5.49,14.1,3.0,3.81,3.0,OR,510.0,no,no,no
7686,92.0,44.0,173.24,95.0,25.84,274.9,73.0,23.37,162.4,121.0,7.31,10.9,1.0,2.982,2.0,NV,415.0,no,yes,no
7687,125.0,29.0,260.8,81.0,44.34,163.7,112.0,13.91,271.7,117.0,12.23,17.0,6.0,4.59,1.0,MN,415.0,yes,yes,yes
7688,160.0,0.0,166.4,90.6,28.29,317.0,129.0,26.95,160.4,121.0,7.22,10.0,2.0,2.7,1.0,OK,408.0,no,no,no
7689,79.0,20.8,177.9,98.4,30.24,167.3,84.0,14.22,223.7,142.0,10.07,15.2,8.0,4.1,0.0,KS,415.0,no,no,no
7690,36.0,0.0,235.1,97.0,39.97,196.8,104.0,16.73,259.7,110.0,11.69,7.0,7.0,1.89,3.0,RI,415.0,no,no,no
7691,102.0,0.0,186.8,92.0,31.76,173.7,123.0,14.76,250.9,131.0,11.29,9.7,4.0,2.62,2.0,DC,415.0,no,no,no
7692,138.0,0.0,268.4,81.0,45.63,174.4,115.0,14.29,193.5,96.0,8.71,11.6,4.0,3.13,1.0,IL,408.0,yes,no,no
7693,164.0,0.0,192.1,95.0,32.66,249.8,94.0,21.296,132.6,100.0,5.97,7.3,3.0,1.97,3.0,UT,510.0,no,no,no
7694,125.0,0.0,240.7,82.0,40.92,269.4,85.0,22.9,187.1,74.0,8.42,10.1,3.0,2.73,0.0,MN,415.0,no,no,yes
7695,72.0,0.0,209.78000000000003,113.0,30.58,149.8,112.0,12.73,168.2,79.0,7.542,9.8,7.0,2.65,2.0,WI,408.0,no,no,no
7696,74.0,0.0,247.76,86.0,53.4,222.4,99.0,18.9,259.0,102.8,11.66,12.3,5.0,3.32,3.0,MI,415.0,no,no,yes
7697,134.0,41.0,162.0,82.0,27.54,324.7,77.0,27.6,160.1,112.0,7.2,11.9,5.0,3.21,0.0,MI,415.0,no,yes,no
7698,145.0,0.0,175.8,89.0,29.89,274.3,119.0,23.32,226.6,69.0,10.2,12.4,4.0,2.654,1.0,MA,415.0,no,no,no
7699,136.0,0.0,128.27999999999997,96.8,18.6,207.5,111.0,17.64,135.0,107.0,6.08,11.6,5.0,2.97,0.0,AL,510.0,no,no,no
7700,209.0,0.0,210.38,124.0,43.37,230.6,110.0,19.106,218.0,69.0,9.81,8.5,5.0,2.3,3.0,SC,510.0,no,no,yes
7701,66.0,0.0,208.7,84.0,35.48,173.3,88.0,14.73,264.7,107.0,11.91,8.3,3.0,2.24,3.0,WI,415.0,yes,no,no
7702,152.0,20.0,214.6,108.0,36.48,96.6,82.0,8.21,170.7,145.0,7.68,7.9,5.0,2.13,1.0,VT,510.0,no,yes,no
7703,162.0,0.0,49.2,121.0,8.36,143.9,111.6,12.23,181.44,97.0,9.14,12.1,13.0,3.27,1.0,CT,408.0,no,no,no
7704,72.0,5.8,141.3,133.0,24.02,134.9,96.0,11.47,227.5,97.0,10.24,11.2,3.0,2.304,2.0,OR,510.0,no,no,no
7705,101.0,0.0,253.2,89.0,43.04,237.9,114.0,20.22,154.3,85.0,6.94,9.7,7.0,2.62,4.0,HI,415.0,no,no,no
7706,125.0,0.0,206.0,128.0,32.684000000000005,198.1,71.0,16.84,135.9,116.0,6.12,13.2,3.0,3.56,0.0,WV,415.0,no,no,no
7707,46.0,0.0,98.68,105.0,6.87,172.4,83.0,16.381999999999998,145.1,94.6,6.53,9.0,3.6,2.43,2.0,RI,408.0,no,no,no
7708,132.0,0.0,291.2,104.0,49.5,234.2,132.0,19.91,191.7,87.0,8.63,8.6,3.0,2.4,1.0,MI,408.0,no,no,yes
7709,193.0,31.0,71.2,58.0,12.1,124.7,105.0,10.6,155.5,108.0,7.0,11.7,3.0,3.16,0.0,ME,415.0,no,yes,no
7710,63.0,0.0,261.8,69.0,44.51,245.0,135.0,20.83,202.1,94.0,8.959999999999999,14.7,4.0,3.97,0.0,WV,510.0,no,no,yes
7711,124.0,0.0,191.3,112.8,32.52,261.5,113.0,22.23,182.3,111.0,8.2,10.0,3.0,2.7,1.0,NE,510.0,no,no,no
7712,144.0,0.0,133.3,101.0,22.66,255.5,106.0,20.462,228.6,68.0,10.29,11.6,2.0,3.13,0.0,DC,415.0,no,no,no
7713,116.0,24.0,183.6,138.0,31.21,203.8,90.0,17.32,166.9,89.0,7.51,8.8,3.0,1.62,2.0,NH,408.0,no,yes,no
7714,189.0,30.0,155.2,116.0,26.38,195.5,50.0,16.186,170.1,108.0,7.65,15.4,6.0,4.16,1.0,MD,415.0,no,yes,no
7715,97.0,28.0,283.1,93.0,48.13,229.34,98.0,19.068,312.8,78.0,14.08,6.1,5.0,1.65,1.0,NH,408.0,no,yes,no
7716,137.0,27.2,186.5,94.0,31.71,178.0,106.0,15.13,215.6,100.0,9.7,12.1,7.0,3.442,2.0,WV,510.0,no,yes,no
7717,142.0,38.0,163.3,109.2,27.76,136.0,114.0,11.56,249.1,127.0,11.21,4.3,5.2,1.16,0.0,IL,415.0,no,yes,no
7718,84.0,0.0,203.4,125.0,34.58,182.9,88.0,15.55,213.7,121.0,9.62,13.8,2.0,3.73,1.0,OK,510.0,no,no,no
7719,119.0,19.0,178.1,110.0,30.28,212.8,100.0,18.09,204.4,123.0,8.473999999999998,10.0,6.0,2.7,1.0,NH,415.0,no,yes,no
7720,158.0,0.0,195.9,103.0,33.3,89.1,95.0,7.57,302.2,82.0,13.6,10.3,3.0,2.78,1.0,MI,415.0,no,no,no
7721,50.0,0.0,295.3,127.0,50.2,127.4,100.0,11.324000000000002,166.8,105.0,7.51,9.6,6.0,2.59,1.0,ND,415.0,no,no,no
7722,98.0,0.0,136.1,82.0,29.19400000000001,156.3,118.0,13.29,158.8,83.0,7.15,10.1,5.0,2.73,2.0,LA,408.0,no,no,no
7724,182.0,0.0,225.64,124.0,47.45,188.4,108.0,15.34,217.5,104.0,9.79,9.5,11.0,2.57,2.0,NJ,415.0,no,no,yes
7725,51.0,0.0,169.3,102.8,28.78,139.5,69.0,11.86,197.0,87.0,8.87,12.0,3.0,3.24,0.0,WV,408.0,no,no,no
7726,117.0,0.0,214.4,94.0,36.732000000000006,138.0,149.0,11.73,148.7,102.0,6.69,9.9,1.0,2.67,2.0,NC,510.0,no,no,no
7727,92.0,0.0,207.92,125.0,43.49,142.7,111.0,12.13,181.2,101.0,8.15,11.7,3.0,3.16,0.0,PA,415.0,yes,no,no
7728,86.0,0.0,148.2,71.0,25.19,285.1,91.0,19.026,166.4,155.0,7.779999999999999,6.2,3.0,1.67,2.0,MI,408.0,no,no,no
7729,122.0,5.0,119.3,93.0,20.28,223.9,103.0,19.03,211.9,122.0,9.54,8.7,4.0,2.35,2.0,WY,415.0,no,no,no
7730,156.0,27.0,192.3,137.0,32.69,199.9,115.0,16.473999999999997,244.2,112.0,10.99,14.8,8.0,4.0,1.0,NJ,408.0,no,yes,no
7731,127.0,0.0,196.18,91.0,41.68,217.2,92.0,18.46,243.1,128.0,10.94,13.9,6.0,3.75,0.0,NJ,510.0,no,no,yes
7732,130.0,0.0,216.2,106.0,36.75,363.7,86.0,21.67,126.7,123.0,5.7,16.9,2.0,4.56,5.0,NC,408.0,yes,no,yes
7733,158.0,0.0,160.33999999999995,114.0,29.31,256.6,69.0,21.81,235.3,104.0,10.59,0.0,2.6,0.0,2.0,NM,408.0,no,no,no
7734,145.0,30.0,175.3,107.0,30.974,153.3,116.0,13.03,233.6,85.0,10.51,11.1,3.2,3.0,1.0,MS,510.0,yes,yes,no
7735,90.0,26.0,187.4,104.0,28.73,188.8,104.0,16.05,213.3,76.0,9.6,13.3,3.0,3.59,0.0,TX,415.0,yes,yes,yes
7736,127.0,27.0,2.6,113.0,24.932,254.0,102.0,21.59,192.54,156.0,10.92,10.58,5.0,2.48,3.0,OK,510.0,no,yes,no
7737,109.0,0.0,184.1,143.0,31.3,211.7,105.0,17.99,243.0,116.0,10.93,9.9,2.0,2.67,1.0,ID,415.0,no,no,no
7738,88.0,0.0,181.9,90.0,30.92,153.02000000000004,87.0,12.88,143.0,100.0,6.44,7.5,3.0,2.03,1.0,AL,415.0,no,no,no
7739,101.0,9.0,179.82,116.0,27.22,210.0,121.0,18.342,139.1,65.0,6.26,10.8,9.0,2.92,0.0,WY,510.0,no,yes,no
7740,171.0,0.0,189.8,122.0,32.27,173.7,85.0,15.284,257.1,84.0,11.57,10.3,1.0,2.764,0.0,HI,510.0,no,no,no
7741,21.0,0.0,223.2,142.0,37.94,174.88,114.0,18.4,214.7,111.0,9.66,12.4,2.0,3.35,1.0,VA,415.0,no,no,no
7742,145.0,31.0,216.0,94.0,36.72,225.1,115.0,19.13,234.7,111.0,10.56,10.7,1.0,2.89,2.0,WV,408.0,no,yes,no
7743,90.0,0.0,198.5,124.0,37.052,266.6,100.0,22.66,243.3,80.0,10.95,8.899999999999999,5.6,2.16,2.0,DE,415.0,no,no,no
7744,33.0,0.0,159.5,115.0,27.12,195.4,118.0,16.61,102.4,86.0,4.61,7.1,7.0,2.352,1.0,CA,408.0,no,no,no
7745,61.0,40.0,105.0,78.0,17.85,180.6,100.0,17.604000000000003,174.1,115.0,7.83,10.2,2.0,2.75,2.0,PA,408.0,no,yes,yes
7746,107.0,0.0,204.5,108.0,34.77,162.4,110.0,16.026,155.0,102.0,6.98,13.4,1.0,3.62,3.0,CO,415.0,no,no,no
7747,147.0,0.0,274.0,92.0,46.58,231.8,82.0,19.7,283.6,83.0,11.36,9.74,1.0,1.67,0.0,MD,408.0,no,no,yes
7748,117.0,0.0,158.7,84.0,26.98,181.7,91.0,15.44,177.3,67.0,7.98,7.7,10.0,2.08,2.0,AL,510.0,no,no,no
7749,95.0,0.0,229.9,116.0,39.08,202.4,110.0,17.2,171.4,105.0,7.71,14.2,6.0,3.83,1.0,AL,415.0,no,no,no
7750,186.0,0.0,137.8,103.0,23.43,187.7,118.0,15.95,146.4,85.0,6.59,8.7,6.0,2.35,1.0,KS,510.0,no,no,no
7751,128.0,0.0,179.4,94.0,30.5,270.4,92.0,22.98,191.0,88.0,8.59,7.9,4.0,2.13,0.0,MI,415.0,no,no,no
7752,55.0,39.0,139.3,101.0,23.68,178.3,117.0,15.16,246.5,104.0,11.09,8.1,1.0,2.27,3.0,AK,408.0,no,yes,no
7753,134.0,0.0,7.8,86.0,1.33,171.4,100.0,14.57,186.5,80.0,8.39,12.9,2.0,3.48,2.0,OH,415.0,no,no,no
7754,96.0,23.0,183.1,88.0,31.13,147.4,89.0,12.53,350.2,108.0,15.76,11.3,7.0,3.05,1.0,IN,415.0,no,yes,no
7755,107.0,0.0,206.9,79.0,35.17,262.4,117.0,22.3,190.16,69.0,6.72,10.7,3.0,2.89,0.0,SC,415.0,no,no,no
7756,123.0,5.6,140.0,106.0,23.8,153.7,101.0,13.06,50.1,87.0,2.25,12.5,1.0,3.38,2.0,KS,415.0,no,no,no
7757,35.0,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2.0,OK,415.0,no,no,no
7758,74.0,0.0,158.45999999999998,136.0,30.16,240.3,104.0,20.704,242.66000000000005,133.0,10.68,12.0,3.0,3.24,0.0,WI,408.0,no,no,no
7759,130.0,0.0,115.6,129.0,19.65,167.8,104.0,17.113999999999997,141.8,124.0,6.38,12.6,9.0,3.4,1.0,IN,408.0,no,no,no
7760,137.0,0.0,237.3,106.6,40.34,176.7,84.0,15.02,263.4,81.0,11.85,14.2,4.0,3.83,0.0,IL,408.0,yes,no,yes
7761,88.0,0.0,181.5,116.0,30.86,187.0,119.0,15.9,220.3,96.0,10.072,10.260000000000002,7.0,2.84,1.0,TN,415.0,no,no,no
7762,80.0,15.2,51.5,90.0,8.76,157.73999999999998,99.4,13.94,207.96,80.0,7.62,9.5,4.0,2.57,3.0,DC,408.0,no,no,no
7763,116.0,19.0,155.7,104.0,26.47,185.4,118.0,15.76,192.7,116.0,8.67,8.919999999999998,2.0,2.21,3.0,NC,408.0,no,yes,no
7764,123.0,23.0,245.0,88.0,41.65,265.0,105.0,22.53,239.7,108.0,10.79,14.9,3.0,4.02,2.0,RI,510.0,no,yes,no
7765,120.0,0.0,131.7,93.8,22.39,163.1,109.0,13.86,201.1,116.0,9.05,10.7,3.0,2.89,1.0,MS,415.0,no,no,no
7766,146.0,0.0,111.1,114.2,18.89,313.4,95.0,26.64,215.7,82.0,9.71,10.5,6.0,2.84,1.0,VA,415.0,yes,no,no
7767,106.0,9.0,88.5,97.8,15.05,324.8,109.0,27.61,79.9,86.0,3.6,8.2,4.0,2.21,3.0,KY,510.0,no,yes,no
7768,121.0,44.0,116.0,85.0,19.72,150.1,120.0,13.392,246.8,98.0,11.11,12.0,2.0,3.24,1.0,NV,408.0,no,yes,no
7769,137.0,0.0,155.5,81.0,26.44,133.1,93.2,11.31,253.1,77.6,11.308000000000002,9.1,2.0,2.46,1.0,WI,510.0,no,no,no
7770,84.0,30.0,106.5,65.0,18.11,225.7,108.0,19.18,188.6,61.0,8.49,5.7,3.0,2.464,2.0,NH,408.0,no,yes,no
7771,67.0,31.0,175.2,68.0,29.78,208.94,73.0,16.93,213.26,99.0,9.89,13.2,6.0,3.56,1.0,NE,510.0,no,yes,no
7772,161.0,4.8,154.7,84.0,26.3,177.8,125.0,15.11,172.9,90.0,7.78,5.9,2.0,1.59,4.0,WI,408.0,no,no,yes
7773,134.0,34.0,240.46,98.6,42.02,225.5,133.0,19.17,186.3,90.2,8.38,6.1,5.0,1.65,2.0,NJ,510.0,no,yes,yes
7774,62.0,32.0,218.4,100.2,37.13,236.7,132.0,13.268,192.2,137.0,8.65,13.2,3.0,3.56,0.0,ME,415.0,yes,yes,yes
7775,120.0,24.0,179.86,81.0,38.68,234.9,71.0,19.97,166.4,128.0,7.49,9.0,13.0,2.43,1.0,WY,415.0,no,yes,no
7776,130.0,30.0,183.58,117.0,31.45,249.5,141.0,21.21,157.8,103.0,7.1,7.4,7.0,2.0,0.0,IN,408.0,no,yes,no
7777,20.0,0.0,186.8,89.0,31.76,253.4,51.0,21.54,273.1,101.8,12.29,12.3,5.6,3.32,2.0,WI,408.0,no,no,no
7778,68.0,0.0,158.8,119.0,27.0,203.82,105.0,18.0,198.1,101.0,8.91,10.3,3.0,2.78,1.0,VT,415.0,no,no,no
7779,112.0,0.0,208.7,150.0,35.48,212.8,104.0,17.894,172.82,98.0,7.775999999999999,9.02,4.0,2.3,0.0,CA,415.0,no,no,no
7780,77.0,0.0,185.9,95.0,31.6,212.0,98.0,18.02,282.3,81.0,12.7,11.3,4.0,3.05,3.0,IN,408.0,no,no,no
7781,109.0,0.0,222.5,74.0,37.83,169.7,75.0,14.42,264.3,96.6,11.89,8.98,3.0,2.43,2.0,SC,415.0,no,no,no
7782,108.0,0.0,201.1,93.0,34.19,170.7,86.0,14.51,237.4,113.0,10.68,11.6,3.0,3.13,3.0,IN,415.0,no,no,no
7783,79.0,17.0,167.9,114.0,28.54,243.7,93.0,19.07,211.9,114.0,9.54,9.1,3.8,2.46,1.0,IA,415.0,no,yes,no
7784,119.0,0.0,239.1,88.0,40.65,243.5,96.2,20.7,203.52000000000004,92.0,10.39,10.9,3.0,2.94,3.0,MD,408.0,no,no,yes
7785,38.0,0.0,175.7,109.0,29.87,211.8,97.0,16.381999999999998,137.9,109.0,6.21,9.2,3.0,2.48,5.0,MN,510.0,no,no,yes
7786,109.0,29.0,111.2,90.0,18.9,263.5,98.0,22.4,224.7,128.0,10.11,8.36,6.0,2.43,6.0,AR,415.0,no,yes,yes
7787,78.0,8.2,87.7,74.0,14.91,214.8,58.0,18.26,201.3,147.0,9.06,11.02,6.0,2.92,1.0,MS,415.0,no,no,no
7788,134.0,0.0,244.1,99.0,41.5,246.9,111.0,19.645999999999997,200.0,133.0,9.0,7.2,2.0,1.94,0.0,MN,415.0,no,no,no
7789,47.0,27.0,165.0,89.0,28.05,127.3,118.0,12.152,284.4,95.0,12.8,7.7,4.0,2.08,2.0,WA,415.0,no,yes,no
7790,59.0,27.0,152.9,110.0,21.66,103.3,99.0,8.78,164.2,73.0,7.343999999999999,9.1,3.0,2.46,0.0,MS,408.0,no,yes,no
7791,151.0,0.0,194.8,106.0,30.6,292.7,103.0,24.88,224.6,82.0,10.11,8.86,3.0,1.49,0.0,ID,415.0,no,no,no
7792,129.0,0.0,54.7,131.0,9.3,220.56000000000003,105.0,21.77,176.6,135.0,7.95,11.1,4.0,3.0,1.0,NC,415.0,no,no,no
7793,107.0,27.0,283.4,104.0,48.18,224.1,152.0,17.881999999999998,241.3,63.0,10.86,14.4,7.0,3.89,2.0,VA,510.0,no,yes,no
7794,137.0,0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,3.016,0.0,MT,408.0,yes,no,yes
7795,76.0,0.0,123.46,142.0,15.39,211.7,80.4,18.183999999999997,194.9,76.0,8.77,9.3,2.0,2.51,1.0,MI,510.0,no,no,no
7796,24.0,0.0,235.6,132.0,40.05,115.9,129.0,9.85,185.4,136.0,8.34,16.2,2.0,3.3520000000000003,0.0,HI,415.0,no,no,no
7797,169.0,0.0,142.5,82.0,24.23,231.4,110.0,19.67,131.2,67.0,5.9,10.0,4.0,2.7,2.0,NC,408.0,no,no,no
7798,30.0,0.0,54.0,68.0,19.184,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1.0,MN,408.0,no,no,no
7799,70.0,0.0,214.8,87.0,36.52,131.0,114.0,11.14,216.9,104.0,9.76,9.4,3.0,2.54,3.0,WV,415.0,no,no,no
7800,52.0,0.0,251.4,118.0,42.74,196.6,80.0,16.71,192.0,53.0,8.64,11.0,2.0,2.97,0.0,SD,510.0,yes,no,yes
7801,3.0,0.0,139.0,99.0,23.63,250.7,108.0,21.31,286.2,90.6,12.88,9.68,4.2,1.65,4.0,HI,408.0,no,no,no
7802,38.0,0.0,117.3,114.0,19.94,208.7,105.0,17.74,203.4,98.0,9.15,14.4,2.0,3.89,2.0,MS,415.0,no,no,no
7803,104.0,0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,3.128,3.0,NY,415.0,no,no,no
7804,27.0,0.0,82.6,105.0,14.04,204.0,99.0,17.34,224.2,111.4,9.948,9.1,4.0,2.46,1.0,LA,408.0,no,no,no
7805,166.0,5.6,188.88,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,1.0,KS,415.0,yes,yes,no
7806,13.0,0.0,220.4,110.8,37.47,211.2,79.0,17.95,259.3,112.0,11.67,13.6,8.0,3.67,2.0,MA,408.0,no,no,no
7807,52.0,0.0,217.0,104.0,36.89,152.3,83.0,13.689999999999998,134.3,88.6,6.04,11.8,3.4,3.19,2.0,AK,408.0,no,no,no
7808,114.0,25.0,133.95999999999998,77.0,21.93,290.0,110.0,24.65,177.1,110.0,7.97,11.6,5.0,2.818,1.0,SD,415.0,no,yes,no
7809,156.0,0.0,150.5,106.0,25.59,152.9,112.0,13.0,215.9,86.0,9.664,3.5,3.0,0.95,1.0,CO,408.0,no,no,no
7810,90.0,42.0,193.3,66.0,32.86,263.3,85.0,22.38,214.4,97.0,9.65,11.1,4.4,3.0,0.0,NH,415.0,no,yes,no
7811,62.0,0.0,187.58,122.0,32.22,103.8,95.0,13.274,204.38,106.0,8.13,10.8,5.0,2.92,2.0,WV,415.0,no,no,no
7812,82.0,33.0,137.8,98.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.38,6.0,3.072,2.0,AZ,415.0,no,yes,no
7813,52.0,0.0,129.3,80.0,21.98,142.7,101.0,12.13,258.3,89.0,11.62,12.3,4.0,3.32,3.0,ME,510.0,no,no,no
7814,146.0,0.0,115.6,77.0,19.65,213.6,113.8,19.43,218.4,72.0,9.83,10.06,6.0,2.89,1.0,NH,510.0,no,no,no
7815,120.0,23.0,221.9,114.0,37.72,254.7,84.0,19.669999999999995,250.5,117.0,11.27,7.2,5.0,1.94,2.0,RI,415.0,no,yes,no
7816,130.0,0.0,263.7,113.0,44.83,186.5,103.0,15.85,195.3,99.0,8.79,18.3,6.0,4.94,1.0,ID,415.0,no,no,yes
7817,90.0,0.0,61.3,91.0,10.42,194.4,94.0,16.52,143.1,80.0,6.44,11.4,9.0,3.08,1.0,WI,408.0,no,no,no
7818,147.0,0.0,183.8,113.0,31.25,164.7,99.8,14.0,111.0,87.0,5.0,10.1,4.0,2.73,1.0,NM,408.0,yes,no,no
7819,159.0,0.0,167.4,68.0,29.630000000000003,143.8,74.0,12.22,186.77999999999997,111.0,6.3,10.3,3.0,2.78,0.0,WY,415.0,no,no,yes
7820,74.0,27.0,154.1,122.0,26.2,195.3,150.0,16.6,276.7,86.0,12.45,13.2,2.0,3.56,4.0,IL,510.0,no,yes,no
7821,130.0,0.0,252.0,101.0,34.7,170.2,105.0,13.938,209.2,64.0,9.41,5.7,5.0,1.54,0.0,TX,408.0,no,no,no
7822,155.0,0.0,149.56,94.0,27.73,291.7,116.0,23.75,96.4,111.0,5.692,11.2,3.0,3.02,0.0,RI,408.0,yes,no,no
7823,87.0,0.0,198.3,80.0,33.71,187.0,89.0,15.476000000000004,133.5,96.0,6.01,16.6,4.0,4.48,2.0,MI,415.0,no,no,no
7824,81.0,0.0,324.7,48.0,55.2,236.4,83.0,17.252,187.6,78.0,8.44,13.1,5.0,3.54,0.0,OR,415.0,no,no,yes
7825,99.0,0.0,128.3,99.2,21.81,215.3,120.0,18.3,143.7,140.0,6.47,14.3,9.0,3.86,2.0,VA,510.0,no,no,no
7826,131.0,0.0,182.68,110.0,31.94,200.5,101.0,17.04,202.6,125.0,9.12,9.6,11.0,2.75,2.0,SD,510.0,no,no,no
7827,89.0,0.0,129.2,71.0,21.96,214.1,68.0,18.2,214.9,100.0,9.67,10.3,4.0,2.78,5.0,AL,510.0,no,no,yes
7828,123.0,0.0,125.5,110.2,22.144,128.9,96.0,10.96,251.9,129.0,11.330000000000002,6.06,6.0,1.7,4.0,MS,415.0,yes,no,yes
7829,130.0,26.0,257.2,108.0,43.72,233.22000000000003,110.8,22.106,204.0,118.0,9.18,12.6,4.0,3.4,1.0,MS,510.0,no,yes,no
7830,99.0,0.0,145.95999999999998,90.0,21.18,146.4,70.0,12.44,243.9,95.0,7.62,10.5,4.0,2.84,1.0,HI,415.0,no,no,no
